"uid.x","namedLocation.x","domainID.x","siteID","plotID","trapID","weighDate","setDate","collectDate","ovenStartDate","ovenEndDate","fieldSampleID","massSampleID","samplingProtocolVersion.x","functionalGroup","dryMass","qaDryMass","remarks.x","measuredBy","uid.y","namedLocation.y","domainID.y","subplotID","decimalLatitude","decimalLongitude","elevation","nlcdClass","plotType","geodeticDatum","coordinateUncertainty","elevationUncertainty","date","samplingProtocolVersion.y","targetTaxaPresent","trapType","trapPlacement","trapSize","remarks.y","recordedBy"
"c681cd99-96cc-4d9a-bd12-8d92359036f9","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.OTH","NEON.DOC.001710vE","Other",0.08,"Y",NA,"Atworek@battelleecology.org","809aa13e-15a4-475d-a474-58183f3ae9dd","NIWO_046.basePlot.ltr","D13",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"d304afaf-25ec-463b-a0d7-23f20b8dc3cf","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO058101.20181025","NEON.LTR.NIWO058101.20181025.LVS","NEON.DOC.001710vE","Leaves",0,"N",NA,"Atworek@battelleecology.org","cd8f3c8d-084a-4c1b-895c-8f71295c79fd","NIWO_058.basePlot.ltr","D13",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"fe19a818-ea7f-4e18-917a-3872f71ed4b3","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.SDS","NEON.DOC.001710vE","Seeds",0.005,"N",NA,"Atworek@battelleecology.org","809aa13e-15a4-475d-a474-58183f3ae9dd","NIWO_046.basePlot.ltr","D13",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"8538f83f-2961-4094-83ed-27ac745ca02a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.NDL","NEON.DOC.001710vE","Needles",4.9,"N",NA,"Atworek@battelleecology.org","809aa13e-15a4-475d-a474-58183f3ae9dd","NIWO_046.basePlot.ltr","D13",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"253f25f2-d1bf-4f7b-901e-03ae4e12a2d4","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.TWI","NEON.DOC.001710vE","Twigs/branches",0.12,"N",NA,"Atworek@battelleecology.org","809aa13e-15a4-475d-a474-58183f3ae9dd","NIWO_046.basePlot.ltr","D13",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"baf3850f-36b9-456d-b132-722f471b623d","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO061169.20181025","NEON.LTR.NIWO061169.20181025.NDL","NEON.DOC.001710vE","Needles",8.99,"N",NA,"Atworek@battelleecology.org","077e9259-ebde-427e-91a8-5d5765c9c3d6","NIWO_061.basePlot.ltr","D13",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84",10.2,0.4,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c16cbe9b-aadd-4269-b5a2-97a1d5893ceb","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO061169.20181025","NEON.LTR.NIWO061169.20181025.SDS","NEON.DOC.001710vE","Seeds",0.04,"N",NA,"Atworek@battelleecology.org","077e9259-ebde-427e-91a8-5d5765c9c3d6","NIWO_061.basePlot.ltr","D13",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84",10.2,0.4,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"1ad89365-89f9-4511-9531-9692d7662e9f","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.MXT","NEON.DOC.001710vE","Mixed",0.34,"Y",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"e11cd3a4-aa4d-497c-9268-4a53b4b5c985","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.MXT","NEON.DOC.001710vE","Mixed",0.34,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"7eeb2128-cbbf-4c78-9772-883866aafb5b","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.NDL","NEON.DOC.001710vE","Needles",2.99,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"9a0fc521-d701-4539-8f96-42c6a45482ec","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.OTH","NEON.DOC.001710vE","Other",0,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"a90eba40-ede5-4d75-9953-0b36c117a3dc","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.FLR","NEON.DOC.001710vE","Flowers",0.02,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"00d0a173-33de-48cc-900f-dd2e1c858ed3","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.LVS","NEON.DOC.001710vE","Leaves",0,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"cea084e1-9399-49c2-b1ac-322ccb07e07b","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.TWI","NEON.DOC.001710vE","Twigs/branches",0,"N",NA,"Atworek@battelleecology.org","8434ddcb-92c2-4ea1-97a7-6f8aaaf6204e","NIWO_064.basePlot.ltr","D13",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"221d5c7f-16b0-4463-bb51-20d920b648a7","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.LVS","NEON.DOC.001710vE","Leaves",0.005,"N",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"91e63196-caab-4c27-b6b9-dec82107e6f2","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.MXT","NEON.DOC.001710vE","Mixed",0.28,"N",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"148a3194-c00a-4f52-9a21-adf863d0de4d","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.WDY","NEON.DOC.001710vE","Woody material",0.12,"N",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"4eada21a-cbe8-4943-81fa-048e61450df4","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.OTH","NEON.DOC.001710vE","Other",0,"N",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c1b17f54-9047-41d2-a387-0fbe1a73303b","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.NDL","NEON.DOC.001710vE","Needles",8.81,"N",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"9ab46a66-c30c-4657-abd3-203027227aa8","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO057081.20181025","NEON.LTR.NIWO057081.20181025.WDY","NEON.DOC.001710vE","Woody material",0.12,"Y",NA,"Atworek@battelleecology.org","6c40a6f8-9b9c-422c-9333-7cc7969a5350","NIWO_057.basePlot.ltr","D13",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84",10.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"e9719074-8b98-4683-80aa-64c7a0eb5f06","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.NDL","NEON.DOC.001710vE","Needles",2.78,"N",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"447a069b-7658-4bb8-830a-1a83ab7661fb","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.SDS","NEON.DOC.001710vE","Seeds",0.005,"Y",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c0b60991-023f-4748-8899-b1ec37ec1957","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"411e1243-fa47-4b12-9cad-f077b9a40deb","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.LVS","NEON.DOC.001710vE","Leaves",0.005,"N",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"5a0396df-f9a2-43df-9563-8d60cb4cf24b","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.WDY","NEON.DOC.001710vE","Woody material",0.02,"N",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"dbde6e8e-52b2-454f-85da-4a3a920e0ece","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO067017.20181025","NEON.LTR.NIWO067017.20181025.TWI","NEON.DOC.001710vE","Twigs/branches",0.005,"Y",NA,"Atworek@battelleecology.org","ae51707c-9391-42eb-bb87-a8781f7178df","NIWO_067.basePlot.ltr","D13",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"2c0811c0-1456-4ee5-9483-6e4135a944f0","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO040205.20181025","NEON.LTR.NIWO040205.20181025.FLR","NEON.DOC.001710vE","Flowers",0.005,"Y",NA,"Atworek@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"cf033148-26f8-4044-88ed-0d12c0ff12ee","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO040205.20181025","NEON.LTR.NIWO040205.20181025.NDL","NEON.DOC.001710vE","Needles",6.39,"N",NA,"Atworek@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"653059d1-05d8-4477-af64-0bdda63ad27d","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO040205.20181025","NEON.LTR.NIWO040205.20181025.WDY","NEON.DOC.001710vE","Woody material",0.23,"N",NA,"Atworek@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"6a65ecca-e8c6-458c-be50-65867710eaa2","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO040205.20181025","NEON.LTR.NIWO040205.20181025.MXT","NEON.DOC.001710vE","Mixed",1.1,"N",NA,"Atworek@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"fba801eb-9605-4c9c-a6ba-75d65c14808a","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO040205.20181025","NEON.LTR.NIWO040205.20181025.FLR","NEON.DOC.001710vE","Flowers",0.005,"N",NA,"Atworek@battelleecology.org","3d4be708-576e-451b-8efc-702aa8cece5f","NIWO_040.basePlot.ltr","D13",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84",20.2,0.3,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"960a7fe1-e847-4c9e-88ad-914674783936","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO041059.20181025","NEON.LTR.NIWO041059.20181025.TWI","NEON.DOC.001710vE","Twigs/branches",0.5,"N",NA,"Atworek@battelleecology.org","e572675f-6f04-4ec2-8033-c195c01e75cf","NIWO_041.basePlot.ltr","D13",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84",20.2,0.2,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"e58e3af8-40b8-4c61-8975-8e0765ef1388","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO041059.20181025","NEON.LTR.NIWO041059.20181025.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"Atworek@battelleecology.org","e572675f-6f04-4ec2-8033-c195c01e75cf","NIWO_041.basePlot.ltr","D13",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84",20.2,0.2,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"57950147-1c5a-444f-b721-f5df705a505a","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO041059.20181025","NEON.LTR.NIWO041059.20181025.LVS","NEON.DOC.001710vE","Leaves",0.07,"N",NA,"Atworek@battelleecology.org","e572675f-6f04-4ec2-8033-c195c01e75cf","NIWO_041.basePlot.ltr","D13",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84",20.2,0.2,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"8c081806-247d-4af2-9c59-a36c4bb22b68","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO051045.20181025","NEON.LTR.NIWO051045.20181025.SDS","NEON.DOC.001710vE","Seeds",0.005,"N",NA,"Atworek@battelleecology.org","6958a23d-6295-4c10-9475-a316e7b82888","NIWO_051.basePlot.ltr","D13",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"04343e0e-9698-4c93-97d5-090a6b46f897","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO051045.20181025","NEON.LTR.NIWO051045.20181025.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"Atworek@battelleecology.org","6958a23d-6295-4c10-9475-a316e7b82888","NIWO_051.basePlot.ltr","D13",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"c829a193-e67b-46db-9ac3-66ad1cf24eeb","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO051045.20181025","NEON.LTR.NIWO051045.20181025.OTH","NEON.DOC.001710vE","Other",0.04,"N",NA,"Atworek@battelleecology.org","6958a23d-6295-4c10-9475-a316e7b82888","NIWO_051.basePlot.ltr","D13",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
"27ddd68c-cb0e-41e1-8196-f9cf63bdba39","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO051045.20181025","NEON.LTR.NIWO051045.20181025.NDL","NEON.DOC.001710vE","Needles",2.76,"Y",NA,"Atworek@battelleecology.org","6958a23d-6295-4c10-9475-a316e7b82888","NIWO_051.basePlot.ltr","D13",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84",10.1,0.1,"2015-07-15","NEON.DOC.001710vB","Y","Elevated","Targeted",0.5,"measuredBy, recordedBy, and setDate not reported","tdelpriore@neoninc.org"
